created_at,user,retweet_count,text,clean_text,user_loc,country,user_followers_count
04-14-2017,ratbagleft,0,"Brace yourself people, looks like america is going full retard.
#MOAB #MAGA #trump #DayOfTheSun",Brace yourself people looks like america is going full retard MOAB MAGA trump DayOfTheSun,,,2
04-14-2017,SoCal_Zionist,0,"Afghan resident of Achin district where #MOAB was dropped:     ""want 100 times more bombings on this group."" https://t.co/6v7Eq9GDUx",Afghan resident of Achin district where MOAB was dropped want 100 times more bombings on this group https t co 6v7Eq9GDUx,,,1867
04-14-2017,LFCDetroit,0,"Handful of ISIS fighters in #Afghanistan drop a #moab .Thousands in Syria, so why not drop a few there? Any excuse to play with new toys.",Handful of ISIS fighters in Afghanistan drop a moab Thousands in Syria so why not drop a few there Any excuse to play with new toys ,,,139
04-14-2017,bobbit2266,0,"A comrade just called me the 'Father of All Bolsheviks'. Well, who is the 'Mother of All Bolsheviks' then? 💣 #MOAB #FOAB #1917LIVE

— Vladi…",A comrade just called me the Father of All Bolsheviks Well who is the Mother of All Bolsheviks then MOAB FOAB 1917LIVE Vladi ,,,1410
04-14-2017,HShirzai,0,I fully support #US bombing #Daesh hide outs with #MOAB in #Achin #Nangarhar #Afghanistan,I fully support US bombing Daesh hide outs with MOAB in Achin Nangarhar Afghanistan,,,505
04-14-2017,BlueEyedSailor,1,BREAKING @realDonaldTrump #tiredofwinning as #Tomahawk missiles hit the concrete in #Syria and #MOAB killed some in #Afghanistan,BREAKING realDonaldTrump tiredofwinning as Tomahawk missiles hit the concrete in Syria and MOAB killed some in Afghanistan,,,393
04-14-2017,GandharaRFE,0,#US Drops Largest Nonnuclear #Bomb In Eastern #Afghanistan #MOAB https://t.co/Gx5VpxMKgO via @GandharaRFE, US Drops Largest Nonnuclear Bomb In Eastern Afghanistan MOAB https t co Gx5VpxMKgO via GandharaRFE,,,3630
04-14-2017,alexwardb,1,"#MOAB unit cost is $16 million, so that's $444,445 per kill for the bomb alone. https://t.co/3pwjyDcyaD", MOAB unit cost is 16 million so that s 444 445 per kill for the bomb alone https t co 3pwjyDcyaD,,,2160
04-14-2017,DeepStateUSA,0,"@USATODAY This analysis couldn't be more absurd. Generals ordered the #MOAB, not Trump. Can't fly an MC-130 over NK… https://t.co/vlCNMX7unh", USATODAY This analysis couldn t be more absurd Generals ordered the MOAB not Trump Can t fly an MC 130 over NK https t co vlCNMX7unh,,,49
04-14-2017,yanks22rc_bob,0,"@TerrenceMcNulty @realDonaldTrump ""Who knows""? The answer is ZERO 😂
""$300M bomb""? Try $16M 😂
""Killed only 36"" wasn'… https://t.co/eIHJl3WnQO", TerrenceMcNulty realDonaldTrump Who knows The answer is ZERO 300M bomb Try 16M Killed only 36 wasn https t co eIHJl3WnQO,,,142
04-14-2017,Aarestrup71,0,Seems like @realDonaldTrump compensates small hands by using #moab in #Afganistan #maga #USPolitics,Seems like realDonaldTrump compensates small hands by using moab in Afganistan maga USPolitics,,,157
04-14-2017,susanmason1087,0,@foxandfriends Assad is right #US WAS hand-in-glove with terrorists..Not Anymore #MOAB!! 🙏❤️🇱🇷, foxandfriends Assad is right US WAS hand in glove with terrorists Not Anymore MOAB ,,,798
04-14-2017,dapgar,0,Only a few thousand more and isis will be done and then there will be another group to take its place.#neverstop… https://t.co/4nUQNwajZZ,Only a few thousand more and isis will be done and then there will be another group to take its place neverstop https t co 4nUQNwajZZ,,,57
04-14-2017,chickchick88,0,"A #MOAB bomb would be considered a ""small blast"" if used for mountaintop removal. #SaveCoalRiverMountain #EndMTR (THREAD)",A MOAB bomb would be considered a small blast if used for mountaintop removal SaveCoalRiverMountain EndMTR THREAD ,,,243
04-14-2017,AdnanRSiddiqui0,0,"@realDonaldTrump has very small hands and drops #MOAB 
Diminutive Kim Jong un has a missile called Nodong.
All gett… https://t.co/pvGUPi3eKb", realDonaldTrump has very small hands and drops MOAB Diminutive Kim Jong un has a missile called Nodong All gett https t co pvGUPi3eKb,,,1493
04-14-2017,trendinaliaCH,0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 12:38 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 12 38 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372
04-14-2017,glmm311,0,"@Halperin_wion @baseballcrank @JonahNRO Given we're talking about a ""population"" of terrorists, the answer seems re… https://t.co/ki1tQDpnvY", Halperin_wion baseballcrank JonahNRO Given we re talking about a population of terrorists the answer seems re https t co ki1tQDpnvY,,,180
04-14-2017,AdeMitchell,0,@Derek_Faye Have you ever been on the receiving end of a #MOAB ? (Mother Of All Bums)., Derek_Faye Have you ever been on the receiving end of a MOAB Mother Of All Bums ,,,488
04-14-2017,mrsstadler61,0,"Beware Trump's discovery of new treasure trove of toys #MOAB , should not just be a ""liberal"" concern,",Beware Trump s discovery of new treasure trove of toys MOAB should not just be a liberal concern ,,,6
04-14-2017,magita629,0,@realDonaldTrump so you embarrassed me again today #MOAB, realDonaldTrump so you embarrassed me again today MOAB,,,109
04-14-2017,Exiled_Barry,0,US military reports zero Afghan civilian casualties after it dropped 'mother of all bombs' #MOAB #Afghanistan https://t.co/Qrd1a1es06,US military reports zero Afghan civilian casualties after it dropped mother of all bombs MOAB Afghanistan https t co Qrd1a1es06,,,18
04-14-2017,niazafghan,0,@ResoluteSupport @USFOR_A My Qs: wasn't it #logical to better equip #ANDSF w/ $314M #MOAB price tag instead of targ… https://t.co/3Gdc9NsiDe, ResoluteSupport USFOR_A My Qs wasn t it logical to better equip ANDSF w 314M MOAB price tag instead of targ https t co 3Gdc9NsiDe,,,579
04-14-2017,easiphil,0,"$314,000,000 MOAB kills 36 militants.....

What a bargain! #MOAB", 314 000 000 MOAB kills 36 militants What a bargain MOAB,,,61
04-14-2017,FArmien70,0,@realDonaldTrump how much did that #MOAB cost the US TAXPAYER? $100mil? More? FIX FLINTS WATER CRISIS..you FUNKING MOFO!, realDonaldTrump how much did that MOAB cost the US TAXPAYER 100mil More FIX FLINTS WATER CRISIS you FUNKING MOFO ,,,67
04-14-2017,President_4USA,0,I Don't believe we dropped #MOAB in #Afganistan feels more like #fearporn &amp; #fakenews by untrustworthy Government and CIA news agencies,I Don t believe we dropped MOAB in Afganistan feels more like fearporn amp fakenews by untrustworthy Government and CIA news agencies,,,1489
04-14-2017,LucasNerdStar,0,Yae #MOAB killed between 20 and 100 #ISIS and all others around the region (future jihadists) if it wasn't so pathetic I'd laugh.,Yae MOAB killed between 20 and 100 ISIS and all others around the region future jihadists if it wasn t so pathetic I d laugh ,,,370
04-14-2017,DropThe_Mic,3,"Droppin #MOAB fkng phenomenal! When does ideological ""war"" start? W/out that, it's like shaving: just come back thicker, faster, more of 'em",Droppin MOAB fkng phenomenal When does ideological war start W out that it s like shaving just come back thicker faster more of em,,,4743
04-14-2017,VLenin_1917,126,"A comrade just called me the 'Father of All Bolsheviks'. Well, who is the 'Mother of All Bolsheviks' then? 💣 #MOAB #FOAB #1917LIVE",A comrade just called me the Father of All Bolsheviks Well who is the Mother of All Bolsheviks then MOAB FOAB 1917LIVE,,,7781
04-14-2017,chilean_aRMy,0,Dropping bombs and #killing people is not how you #reconcile differences it is how you #escalate #terror and #fear #Moab,Dropping bombs and killing people is not how you reconcile differences it is how you escalate terror and fear Moab,,,52
04-14-2017,NONOTAGAIN,0,"@LawyerRogelio @Bill1phd no, no, no...wrong...we need to insist that out of 62million #Deplorables he will have eno… https://t.co/DfSLGRbaNI", LawyerRogelio Bill1phd no no no wrong we need to insist that out of 62million Deplorables he will have eno https t co DfSLGRbaNI,,,1245
04-14-2017,KarlKerr3,0,#MOAB is a metaphor for #Trump dysfunctional weener #Afghanistan, MOAB is a metaphor for Trump dysfunctional weener Afghanistan,,,770
04-14-2017,r0bertaorlando,2,"Calling a bomb ""mother"" is a total, and very bad, misinterpretation. Mothers give life. Bombs destroy life. #media #words #moab #StopWar",Calling a bomb mother is a total and very bad misinterpretation Mothers give life Bombs destroy life media words moab StopWar,,,570
04-14-2017,JesseSnowboard,0,"@realDonaldTrump😡- ""What's biggest 💣?"" 
Gen.😰-""Biggest?""
G🤔-*#Nukes 4 BOOM!💥#MOAB 4 size🐘.😧?🤔💡☺️*
G😐-""MOAB""
T😡-""Use that!💣🇸🇾""
G-""OK!"" *😏🤐☮️*", realDonaldTrump What s biggest Gen Biggest G Nukes 4 BOOM MOAB 4 size G MOAB T Use that G OK ,,,71
04-14-2017,zameersafi50,0,MoD: Preliminary investigations show a prominent commander of Daesh including his 36 friends has been killed in #MOAB strike. #Achin #AFG,MoD Preliminary investigations show a prominent commander of Daesh including his 36 friends has been killed in MOAB strike Achin AFG,,,1835
04-14-2017,Rome2025,0,#MOAB notice how this phone has the same name as a city in the Middle East Moab, MOAB notice how this phone has the same name as a city in the Middle East Moab,rlpalominos2002@YouTube.com,US,11
04-14-2017,LeVarDMichael,0,#MOAB cost millions ~ kills 36 ISIS fighters. Great use of resources @realDonaldTrump, MOAB cost millions kills 36 ISIS fighters Great use of resources realDonaldTrump,,,425
04-14-2017,OC1645,0,"Fantastic. I support #MOAB drop, but not Trump's stupid attack on Assad. MOAB in line with pre-election promises. https://t.co/twndfVR0Eb",Fantastic I support MOAB drop but not Trump s stupid attack on Assad MOAB in line with pre election promises https t co twndfVR0Eb,,,519
04-14-2017,AmandaW06,0,"Agreed, this #moab was a monster and begs the question, where will it strike next?  Please not! https://t.co/G1dNpddGG3",Agreed this moab was a monster and begs the question where will it strike next Please not https t co G1dNpddGG3,,,114
04-14-2017,zezty23,0,@Sacerdotus this is fake news. Keep spreading fake news just don't cry when trump wins in 2020 again 😂 #moab, Sacerdotus this is fake news Keep spreading fake news just don t cry when trump wins in 2020 again moab,,,3
04-14-2017,drivinggoof,0,Mother of all Bombs #MOAB is a #BigFuckinBomb,Mother of all Bombs MOAB is a BigFuckinBomb,,,1386
04-14-2017,SgtTim911,0,"@hughhewitt @washingtonpost @Radioblogger Silly U.S. using the #MOAB, the right weapon for the job at the right tim… https://t.co/iEy4t83BvS", hughhewitt washingtonpost Radioblogger Silly U S using the MOAB the right weapon for the job at the right tim https t co iEy4t83BvS,,,1723
04-14-2017,SASchoenfeld,0,#MOAB test video https://t.co/xTlsR7dI14, MOAB test video https t co xTlsR7dI14,,,3114
04-14-2017,1FilchFelonious,0,Where was the cost analysis per bomb when oblabla was using drones eh #liberals ? not only are you hypocrites but obvious ones at that #MOAB,Where was the cost analysis per bomb when oblabla was using drones eh liberals not only are you hypocrites but obvious ones at that MOAB,,,4720
04-14-2017,armedDC,0,"Unfortunately NOT enough 
#MOAB #MAGA #GodBlessAmerica https://t.co/p1SmTT74T8",Unfortunately NOT enough MOAB MAGA GodBlessAmerica https t co p1SmTT74T8,,,182
04-14-2017,gayedemanuele,3,"The ""mother of all bombs"" 
#MOAB 
The misogyny of the military-industrial-complex is abhorrent. 
#Nangarhar
#stopwar
#closePineGap",The mother of all bombs MOAB The misogyny of the military industrial complex is abhorrent Nangarhar stopwar closePineGap,,,1567
04-14-2017,BBackwick,0,The latest The donald trump Daily! https://t.co/VvMsBPkz2k Thanks to @larshurst @qrainsley @vitakhvr1 #trump #moab,The latest The donald trump Daily https t co VvMsBPkz2k Thanks to larshurst qrainsley vitakhvr1 trump moab,,,3
04-14-2017,FuryBlazing,0,Trump #MOAB is driving ISIS-K to expand elsewhere #Afghanistan https://t.co/uRILB1FxDx,Trump MOAB is driving ISIS K to expand elsewhere Afghanistan https t co uRILB1FxDx,,,684
04-14-2017,nordinio,0,Wasn't this the reason why the coalition invaded Iraq? Weapons of mass destruction #MOAB https://t.co/Ss9nNRPLte,Wasn t this the reason why the coalition invaded Iraq Weapons of mass destruction MOAB https t co Ss9nNRPLte,,,348
04-14-2017,Dovahkiiiiiin,0,Only 36 ISIS fighters killed? By the #MOAB? Tbh I'm so disappointed...,Only 36 ISIS fighters killed By the MOAB Tbh I m so disappointed ,,,4156
04-14-2017,CynthiaTheBaker,0,Fucking hilarious #MOAB #ImpeachTrump  #TrumpRussia https://t.co/F1ouIbts1G,Fucking hilarious MOAB ImpeachTrump TrumpRussia https t co F1ouIbts1G,,,517
04-14-2017,americanheart01,0,@lamanosavv What's retarded is that you don't know that #moab only cost $16m. $314m was the total developmental cos… https://t.co/uT7wh0Wpds, lamanosavv What s retarded is that you don t know that moab only cost 16m 314m was the total developmental cos https t co uT7wh0Wpds,,,363
04-14-2017,Cornishview,0,#Labour did not need #MOAB to destroy their party simply voted for #Corbyn to lead them - twice. Hi #oblivion - here we come.#SinnFeinLabour, Labour did not need MOAB to destroy their party simply voted for Corbyn to lead them twice Hi oblivion here we come SinnFeinLabour,,,3787
04-14-2017,970wfla,0,LISTEN NOW @JoeGomezNews #MotherOfAllBombs - U.S. 'MOAB' killed 36 #ISIS militants in #Afghanistan - What is #MOAB? https://t.co/XS3yzR2zcI,LISTEN NOW JoeGomezNews MotherOfAllBombs U S MOAB killed 36 ISIS militants in Afghanistan What is MOAB https t co XS3yzR2zcI,,,15185
04-14-2017,alexwardb,1,"*Warning: Against the Narrative* ""Obama in AFG deployed B-52s, which pack a payload 3 times greater than the #MOAB."" https://t.co/imTgf8qICW", Warning Against the Narrative Obama in AFG deployed B 52s which pack a payload 3 times greater than the MOAB https t co imTgf8qICW,,,2160
04-14-2017,josebadelatorre,0,The #Moab explodes #arteurbano #wallart #streetart #streetphotography #streetarteverywhere… https://t.co/0QMK0DCz5e,The Moab explodes arteurbano wallart streetart streetphotography streetarteverywhere https t co 0QMK0DCz5e,,,190
04-14-2017,mswolly,0,"You say tomato, I say tomahto; you say #MOAB, I say phallus; Let's call the whole thing off... dumbass! #Trump #USpolitics",You say tomato I say tomahto you say MOAB I say phallus Let s call the whole thing off dumbass Trump USpolitics,,,1278
04-14-2017,fidman_143,0,BO the weakest POTUS ever.. #GoodFriday #MOAB https://t.co/q6lPfStPbH,BO the weakest POTUS ever GoodFriday MOAB https t co q6lPfStPbH,,,660
04-14-2017,MJJIRELAND,0,@ParisJackson @13june2005 @realDonaldTrump That's a lot of money to spend on a #moab, ParisJackson 13june2005 realDonaldTrump That s a lot of money to spend on a moab,,,681
04-14-2017,dailyDonaldDis,0,Don't call it #MOAB call it #TinyPenisBomb,Don t call it MOAB call it TinyPenisBomb,,,19
04-14-2017,Oxco,2,"16M actual cost
0.05 per American
Goal was to destroy ISIS camp
Bonus 36 terrorist dead 
Discuss 
#MOAB https://t.co/iNGAI8RjHU",16M actual cost 0 05 per American Goal was to destroy ISIS camp Bonus 36 terrorist dead Discuss MOAB https t co iNGAI8RjHU,,,11058
04-14-2017,symptomaddict,0,"$316mil to kill 36 dudes in the desert? If you think that's a good trade, your family tree is probably one withered twig. #moab", 316mil to kill 36 dudes in the desert If you think that s a good trade your family tree is probably one withered twig moab,,,876
04-14-2017,Owakelin94,0,Next time drop an even bigger one I say #MOAB,Next time drop an even bigger one I say MOAB,,,190
04-14-2017,willin_mac,0,"You don't have to be a conspiracy theorist to demand journalists look at #MOAB use re: #TrumpRussia news. @CNN totally sad, typical fail!",You don t have to be a conspiracy theorist to demand journalists look at MOAB use re TrumpRussia news CNN totally sad typical fail ,,,561
04-14-2017,SaratogaSprngs,0,"The #moab was cool, but a small nuke would have made the message a little more unforgettable.",The moab was cool but a small nuke would have made the message a little more unforgettable ,,,639
04-14-2017,AusBornCitizen,0,@GuardianAus Bombs shouldn't be referred to as 'Mother'. Though Mothers are powerful &amp; effective... They are not us… https://t.co/mhmoDnqCKS, GuardianAus Bombs shouldn t be referred to as Mother Though Mothers are powerful amp effective They are not us https t co mhmoDnqCKS,,,182
04-14-2017,Blackintel1,0,There is no war!These are strategic strikes. A war would need congressional approval. These are just smacks in the mouths. #moab.#MorningJoe,There is no war These are strategic strikes A war would need congressional approval These are just smacks in the mouths moab MorningJoe,,,38
04-14-2017,cdshepard3,0,#MOAB Nothing but another distraction from his corruption.  Don't normalize him., MOAB Nothing but another distraction from his corruption Don t normalize him ,,,176
04-14-2017,Adeliciousbass5,1,@mary_p7mary3 @sahouraxo @ManMountain78 #MOAB that loser...., mary_p7mary3 sahouraxo ManMountain78 MOAB that loser ,,,531
04-14-2017,DawoodAzami,0,".@KarzaiH @DrOmarZakhilwal QUESTION?US has used a variety of weapons in #Afghanistan since 2001.
Is the 1st combat… https://t.co/iRq5P2Kb7h", KarzaiH DrOmarZakhilwal QUESTION US has used a variety of weapons in Afghanistan since 2001 Is the 1st combat https t co iRq5P2Kb7h,,,3378
04-14-2017,zameersafi50,0,"Presidential spokesman: There were no civilians in the area when US dropped #MOAB in #Achin, #Nangarhar. Bcs they fled areas due to Daesh.",Presidential spokesman There were no civilians in the area when US dropped MOAB in Achin Nangarhar Bcs they fled areas due to Daesh ,,,1835
04-14-2017,nnugkcaj,0,@joshfoxfilm Surely this director has the experience and training to know how to deal with foreign enemies. #MOAB, joshfoxfilm Surely this director has the experience and training to know how to deal with foreign enemies MOAB,,,23
04-14-2017,ThiaBallerina,3,"The same ""pro-life"" ppl cheering for his roll back on #PlannedParenthood #RWNJ #NotMyPresident #MOAB https://t.co/gdrGse0TvE",The same pro life ppl cheering for his roll back on PlannedParenthood RWNJ NotMyPresident MOAB https t co gdrGse0TvE,,,1916
04-14-2017,bobbiefiles,0,36 #ISIS militants were killed by #MOAB! That is a successful day! Thank you @realDonaldTrump! 36 fewer monsters to… https://t.co/pKK5vzCRlW,36 ISIS militants were killed by MOAB That is a successful day Thank you realDonaldTrump 36 fewer monsters to https t co pKK5vzCRlW,,,3668
04-14-2017,truthsearch1957,0,JUSTICE #OLBES #MOAB NEWS Kendrick #GoodFriday Lyon Loyalty MOAB Afghanistan Easter #Besiktas PTA会長 Bayern United H… https://t.co/jTLlmaoiZR,JUSTICE OLBES MOAB NEWS Kendrick GoodFriday Lyon Loyalty MOAB Afghanistan Easter Besiktas PTA会長 Bayern United H https t co jTLlmaoiZR,,,518
04-14-2017,paddy_holohan,0,@Gareth_Hale_84 @MaxGraham @frankstendal @zellieimani Hold on a minute he didn't start a war.His  military commande… https://t.co/RWZp8NL9Z2, Gareth_Hale_84 MaxGraham frankstendal zellieimani Hold on a minute he didn t start a war His military commande https t co RWZp8NL9Z2,,,49
04-14-2017,JasonMDesigns,0,@VoteTrumpPics @realDonaldTrump @AppSame @RightWingAngel @CarmineZozzora @LindaSuhler @mollyday15 #MOAB a diversion… https://t.co/JLtybLblcT, VoteTrumpPics realDonaldTrump AppSame RightWingAngel CarmineZozzora LindaSuhler mollyday15 MOAB a diversion https t co JLtybLblcT,,,84
04-14-2017,President_4USA,0,"I lack trust in govt and news agencies of bomb testing, I don't believe we dropped #MOAB #Afganistan seems more like #fearporn &amp; #fakenews",I lack trust in govt and news agencies of bomb testing I don t believe we dropped MOAB Afganistan seems more like fearporn amp fakenews,,,1489
04-14-2017,555ft,1,"Reports suggest the Mother Of All Bombs got its name because it's packed with recent Shia LaBeouf movie DVDs

#MOAB 
#WhatILearnedToday",Reports suggest the Mother Of All Bombs got its name because it s packed with recent Shia LaBeouf movie DVDs MOAB WhatILearnedToday,,,951
04-14-2017,jorgeVladim,0,"Repetition of images of destruction, remind me of Angelus Novus: thrown into the air by the madness we're willing t… https://t.co/GB4VNymdsI",Repetition of images of destruction remind me of Angelus Novus thrown into the air by the madness we re willing t https t co GB4VNymdsI,,,382
04-14-2017,SocialLifeNY,0,"On today's #frontpage: #MOAB aimed at #IslamicState, but blast could echo in #NorthKorea; Political foes in… https://t.co/5IJgMebEYO",On today s frontpage MOAB aimed at IslamicState but blast could echo in NorthKorea Political foes in https t co 5IJgMebEYO,,,276
04-14-2017,IsaacChangezi,0,Will the US also use the right weapon on the right target in Syria and Iraq #MOAB #ISISSyria https://t.co/yCwwUZc28j,Will the US also use the right weapon on the right target in Syria and Iraq MOAB ISISSyria https t co yCwwUZc28j,,,83
04-14-2017,DawoodAzami,0,"#US's 1st combat use of #MOAB,biggest non-nuclear weapon,in #Afghanistan. Afg Govt says 36 #ISIS men killed. Damage assessment continues.1/6", US s 1st combat use of MOAB biggest non nuclear weapon in Afghanistan Afg Govt says 36 ISIS men killed Damage assessment continues 1 6,,,3378
04-14-2017,stanislavvi0p,0,#MOAB Good Morning, MOAB Good Morning,,,1754
04-14-2017,ReelPolitiks,0,Mother of All Bombs strikes ISIS in Afghanistan. Pyongyang says North Korea will decide the right time and place for its nuclear test. #MOAB,Mother of All Bombs strikes ISIS in Afghanistan Pyongyang says North Korea will decide the right time and place for its nuclear test MOAB,,,1329
04-14-2017,CarloScagnelli,0,"The #MOAB dropped on Afghanistan yesterday killed 36 ISIS militants.

36.",The MOAB dropped on Afghanistan yesterday killed 36 ISIS militants 36 ,"Bronx, NY",US,219
04-14-2017,Quickieleaks,1,"And thats an understatement... 

#MOAB https://t.co/Fi86vVhl96",And thats an understatement MOAB https t co Fi86vVhl96,,,8638
04-14-2017,cllrthomgoddard,0,"A lot of shouting about the power of the 21,600lb #MOAB bomb forgetting the RAF dropped many Grand Slam or 22,000lb bombs on Germany in 1945",A lot of shouting about the power of the 21 600lb MOAB bomb forgetting the RAF dropped many Grand Slam or 22 000lb bombs on Germany in 1945,,,790
04-14-2017,cybernoelie,0,"#MOAB - 36 dead at the cost of $314,000,000. That's $8,722,222 per death. L'Oréal terrorists are worth it 😀", MOAB 36 dead at the cost of 314 000 000 That s 8 722 222 per death L Oréal terrorists are worth it ,,,1153
04-14-2017,SOTTnet,0,"Puppet Masters: #US drops largest non-nuclear #bomb on #Afghanistan, first time used in combat https://t.co/fUPQ805jEe #MOAB",Puppet Masters US drops largest non nuclear bomb on Afghanistan first time used in combat https t co fUPQ805jEe MOAB,,,8658
04-14-2017,klrw2,0,"Liberal ""outrage"" really, who cares ...They are at the bottom of the tank. #MOAB",Liberal outrage really who cares They are at the bottom of the tank MOAB,,,859
04-14-2017,pauldj,0,#MOAB is clear #challenge for #Korea, MOAB is clear challenge for Korea,,,31
04-14-2017,TobyAFC1,0,"Wow, that #MOAB that the US dropped cost about $16 million #blimey",Wow that MOAB that the US dropped cost about 16 million blimey,,,297
04-14-2017,Pezzamystic1,0,Missiles like this are the last resort of an impotent man #MOAB @POTUS https://t.co/4yhPKffEai,Missiles like this are the last resort of an impotent man MOAB POTUS https t co 4yhPKffEai,,,639
04-14-2017,cheewawa,0,@SDanehyCrowley @on2_off4 @FoxNews @POTUS @mitchellvii It means we will LEAD and show everyone we won't take it anymore! #MOAB, SDanehyCrowley on2_off4 FoxNews POTUS mitchellvii It means we will LEAD and show everyone we won t take it anymore MOAB,,,430
04-14-2017,Taurusi01,0,"People freak out over a #MOAB in the desert, whereas #Russia is dropping several times more tons of bombs directly onto civilians in #Syria",People freak out over a MOAB in the desert whereas Russia is dropping several times more tons of bombs directly onto civilians in Syria,,,152
04-14-2017,SkrofaUSA,0,"@Craftmastah They want peace but are unwilling to do anything to ensure peace. At a certain point, talking no longe… https://t.co/3ni2FvZsY2", Craftmastah They want peace but are unwilling to do anything to ensure peace At a certain point talking no longe https t co 3ni2FvZsY2,,,95
04-14-2017,TOLOnews,7,"Murtazawi said strike had been carried out in coordination with NUG, which did everything possible to protect civilians #MOAB #Afghanistan",Murtazawi said strike had been carried out in coordination with NUG which did everything possible to protect civilians MOAB Afghanistan,,,334680
04-14-2017,BinsackSb,9,‘04/13/17 BREAKING - US drops largest non-nuclear bomb - #MOAB’ on #MFARadio #SoundCloud  https://t.co/56XFY501cu, 04 13 17 BREAKING US drops largest non nuclear bomb MOAB on MFARadio SoundCloud https t co 56XFY501cu,,,10903
04-14-2017,trumpsterMG,14,Mother of all bombs. #MOAB at work https://t.co/PS1DBbdGg8,Mother of all bombs MOAB at work https t co PS1DBbdGg8,,,51621
04-14-2017,belyakovgranii,0,"#MOAB Must be one of those days, we're now thinking of what we'd like for supper!", MOAB Must be one of those days we re now thinking of what we d like for supper ,,,1761
04-14-2017,SocialLifeMiami,0,"On today's #frontpage: #MOAB aimed at #IslamicState, but blast could echo in #NorthKorea; Political foes in… https://t.co/clP7lPaPg5",On today s frontpage MOAB aimed at IslamicState but blast could echo in NorthKorea Political foes in https t co clP7lPaPg5,,,353
04-14-2017,ilpiuttosto,0,"#MOAB
Mother Of All Boiate.

#war #Afganistan #usa #pentagon", MOAB Mother Of All Boiate war Afganistan usa pentagon,,,13
04-14-2017,HawaiiShira,7,"#TraitorTrump dropped a $318 MILLION #MOAB &amp; only killed 36 ISIS fighters; a bad R.O.I., &amp;  it didn't kill #TrumpRussia investigation", TraitorTrump dropped a 318 MILLION MOAB amp only killed 36 ISIS fighters a bad R O I amp it didn t kill TrumpRussia investigation,,,2577
04-14-2017,apoliticalspin,0,@clairenichan @christinalamb People wondered if a #nuclear Bomb would solve WWII. well it did. I recommend a histor… https://t.co/nz3h47LNTI, clairenichan christinalamb People wondered if a nuclear Bomb would solve WWII well it did I recommend a histor https t co nz3h47LNTI,,,119
04-14-2017,LucasNerdStar,0,Wish I was more like the fawning #Trumpians who fantasise that a #MOAB targeted #ISIS only and didn't  create a sea of fresh jihadists.,Wish I was more like the fawning Trumpians who fantasise that a MOAB targeted ISIS only and didn t create a sea of fresh jihadists ,,,370
04-14-2017,DavidMHLambert,0,#Moab I thought they were talking about a place in Utah?   What's up with that? https://t.co/AVM4i6gqNI, Moab I thought they were talking about a place in Utah What s up with that https t co AVM4i6gqNI,"Danvers, MA",US,451
04-14-2017,WatchOutAmerica,0,HEY PATRIOTS! AMERICA IS BACK! @POTUS @realDonaldTrump #TRUMP #MOAB #NorthKorea #MAGA,HEY PATRIOTS AMERICA IS BACK POTUS realDonaldTrump TRUMP MOAB NorthKorea MAGA,,,589
04-14-2017,alexwardb,0,"Mayor of Achin District, where #MOAB dropped: #ISIS brutal ""but I don’t see why the bomb was dropped"" https://t.co/imTgf8qICW",Mayor of Achin District where MOAB dropped ISIS brutal but I don t see why the bomb was dropped https t co imTgf8qICW,,,2160
04-14-2017,AliKhan9107,0,"Starting from dropping bombs in #Afghanistan &amp; defaming Muslims in US,this is Trump's America &amp; anything is possible here #MOAB #NorthKorea",Starting from dropping bombs in Afghanistan amp defaming Muslims in US this is Trump s America amp anything is possible here MOAB NorthKorea,"Karachi, Pakistan",PK,108
04-14-2017,DrKellyPhD,0,How many civilians were killed in that obscene display of destruction in Afghanistan? #MOAB,How many civilians were killed in that obscene display of destruction in Afghanistan MOAB,,,940
04-14-2017,RaphaelMsagha,0,"Mathematics
Of 
A 
Buffoon

#MOAB #ISIS #Afghanistan  https://t.co/H8Ecor5ih9",Mathematics Of A Buffoon MOAB ISIS Afghanistan https t co H8Ecor5ih9,,,412
04-14-2017,Massoud_Sobaat,0,@Massoud151 I am waiting for the launch of #FOAB 🚀 When #Russia use in #Afghanistan or in #Syria. #MOAB, Massoud151 I am waiting for the launch of FOAB When Russia use in Afghanistan or in Syria MOAB,,,250
04-14-2017,danielmchalmers,0,Put down the MOAB's and pickup the MOBA's #moab Fight like real men! #DPRK #NorthKorea,Put down the MOAB s and pickup the MOBA s moab Fight like real men DPRK NorthKorea,,,13
04-14-2017,970wfla,0,640a @JoeGomezNews #MotherOfAllBombs - U.S. 'MOAB' killed 36 #ISIS militants in #Afghanistan - What is #MOAB? https://t.co/XS3yzR2zcI,640a JoeGomezNews MotherOfAllBombs U S MOAB killed 36 ISIS militants in Afghanistan What is MOAB https t co XS3yzR2zcI,,,15185
04-14-2017,Addy1,1,".....A shocking &amp; unimaginable horror....but not one country went in declaring war &amp; bombing.....
Wonder why?
#MOAB… https://t.co/4pnFITG0Zq", A shocking amp unimaginable horror but not one country went in declaring war amp bombing Wonder why MOAB https t co 4pnFITG0Zq,,,9207
