created_at,user,retweet_count,text,clean_text,user_loc,country,user_followers_count,sentiment_polarity,sentiment,region
04-14-2017,JustinHulser,1.0,"@realDonaldTrump I thought""we were going to be sick of winning""?Killing only 36 ISIS soldiers using the #MOAB seems like huge FAIL 2me.Sad!", realDonaldTrump I thought we were going to be sick of winning Killing only 36 ISIS soldiers using the MOAB seems like huge FAIL 2me Sad ,#BillsMafia #CuseNation CNY,US,214.0,-0.1357142857142857,negative,USA
04-14-2017,David_Leavitt,0.0,"They say a person's life is priceless, but it only costs $16 million for the #MOAB that killed 36 Isis fighters in Afghanistan",They say a person s life is priceless but it only costs 16 million for the MOAB that killed 36 Isis fighters in Afghanistan,"Boston, MA",US,58524.0,0.26666666666666666,Positive,USA
04-14-2017,InezFeltscher,1.0,"God bless the US military &amp; intelligence community, which apparently carried off #MOAB strike w/ thus far zero reported civilian casualties!",God bless the US military amp intelligence community which apparently carried off MOAB strike w thus far zero reported civilian casualties ,"Washington, DC",US,4462.0,0.016666666666666666,Positive,USA
04-14-2017,BixGabriel,0.0,"All this talk about #MOAB and none about the number of people killed, maimed, homes destroyed. Media, do your job. US govt., fuck yourself.",All this talk about MOAB and none about the number of people killed maimed homes destroyed Media do your job US govt fuck yourself ,Buried in a book,US,664.0,-0.30000000000000004,negative,USA
04-14-2017,ajithpanakal,0.0,Just 36 #IS fighters. The #MOAB could kill just 36. That's pretty bad for Mother of All Bombs.,Just 36 IS fighters The MOAB could kill just 36 That s pretty bad for Mother of All Bombs ,Cochin,IN,291.0,-0.22499999999999992,negative,Rest of the World
04-14-2017,mcclellanddave,0.0,What #cake goes with #moab #potus ? Must be mother of all cake. #ImpeachTrump now or his dessert will kill us all #WW3Countdown,What cake goes with moab potus Must be mother of all cake ImpeachTrump now or his dessert will kill us all WW3Countdown,Northern UK actor,GB,411.0,0.0,neutral,Rest of the World
04-14-2017,israeli101,0.0,"US Central Command statement in #MOAB 👇
 #POTUS #VP #Trump #TeamTrump #TrumpWorld #DrainTheSwamp #BuildTheWall… https://t.co/qfTyTPhow3",US Central Command statement in MOAB POTUS VP Trump TeamTrump TrumpWorld DrainTheSwamp BuildTheWall https t co qfTyTPhow3,,CA,519.0,0.0,neutral,Rest of the World
04-14-2017,_ganeshp,0.0,"Taking out ISIS in Afghanistan, really? @POTUS betting on people not knowing their way around the map for sure! #MOAB",Taking out ISIS in Afghanistan really POTUS betting on people not knowing their way around the map for sure MOAB,"Austin, TX",US,824.0,0.35,Positive,USA
04-14-2017,anandraman,0.0,@stephenfry I bet you couldn't have ever imagined #MOAB would mean this ugly bomb, stephenfry I bet you couldn t have ever imagined MOAB would mean this ugly bomb,Bombay,IN,508.0,-0.50625,negative,Rest of the World
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 14:55 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 14 55 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,Thor031967,0.0,@BillisKing Free Shoes University #MOAB!, BillisKing Free Shoes University MOAB ,"Harvest, AL",US,38.0,0.4,Positive,USA
04-14-2017,SimonRadio1776,1.0,.@DeptofDefense releases VIDEO of #MOAB attack in Afghanistan - WATCH and be Proud to be an American! https://t.co/CyEVnPGjui #USA, DeptofDefense releases VIDEO of MOAB attack in Afghanistan WATCH and be Proud to be an American https t co CyEVnPGjui USA,"Des Moines, IA, USA",US,5417.0,0.4,Positive,USA
04-14-2017,PeterHeltzel,1.0,"""War don't ennoble men. It turns them into dogs... poisons the soul."" Private Witt, The Thin Red Line. STOP #MOABStrike &amp; destroy #Moab NOW!", War don t ennoble men It turns them into dogs poisons the soul Private Witt The Thin Red Line STOP MOABStrike amp destroy Moab NOW ,,US,4222.0,-0.15000000000000002,negative,USA
04-14-2017,riproaringca,0.0,Is it just me or does that #MOAB bomb make Trump's hands look REALLY small? 🇺🇸👐,Is it just me or does that MOAB bomb make Trump s hands look REALLY small ,"Peterborough, Ontario",CA,520.0,-0.25,negative,Rest of the World
04-14-2017,israelproman7,0.0,"#New #Pentagon #video shows the massive force of #MOAB #explosion - Daily Mail

#Afganistan #GBU43 #bomb #ISIS #USA  https://t.co/d982Z038nc", New Pentagon video shows the massive force of MOAB explosion Daily Mail Afganistan GBU43 bomb ISIS USA https t co d982Z038nc,"Manhattan, NY",US,240.0,0.04545454545454545,Positive,USA
04-14-2017,BeChangeToday,1.0,"$314 Million to develop #MOAB, and $16 Million for each one used in the theater of war.  That's a lot of money for @realDonaldTrump BONER", 314 Million to develop MOAB and 16 Million for each one used in the theater of war That s a lot of money for realDonaldTrump BONER,United States,US,4284.0,0.0,neutral,USA
04-14-2017,marcgarlasco,0.0,Video of #moab strike https://t.co/Yw0E1rCd78,Video of moab strike https t co Yw0E1rCd78,New York,US,655.0,0.0,neutral,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 14:34 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 14 34 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,FourInWhite,0.0,It's game day #moab,It s game day moab,NHS 17',US,747.0,-0.4,negative,USA
04-14-2017,_AlexThaLion,0.0,36 that's how many ounces in a bricccckkk #Moab #FuckTrump #LongLiveGucci,36 that s how many ounces in a bricccckkk Moab FuckTrump LongLiveGucci,,CN,643.0,0.5,Positive,Rest of the World
04-14-2017,PaulChatlain,0.0,"Guarantee that the #MOAB will be used to recruit new members of #ISIS. But keep cheering, that cheering will be used to recruit too.",Guarantee that the MOAB will be used to recruit new members of ISIS But keep cheering that cheering will be used to recruit too ,,US,444.0,0.13636363636363635,Positive,USA
04-14-2017,israeli101,0.0,"#MOAB kills 36 #ISIS 👇
#POTUS #Trump #DonaldTrump #TeamTrump #TrumpWorld #TrumpTrain #DrainTheSwamp #BuildTheWall… https://t.co/YMJzJ2GVNL", MOAB kills 36 ISIS POTUS Trump DonaldTrump TeamTrump TrumpWorld TrumpTrain DrainTheSwamp BuildTheWall https t co YMJzJ2GVNL,,CA,519.0,0.0,neutral,Rest of the World
04-14-2017,sanahshoaib,1.0,The Prophet said at the end of time we must break our swords and bows. Any reflection on modern warfare makes it crystal clear why. #MOAB,The Prophet said at the end of time we must break our swords and bows Any reflection on modern warfare makes it crystal clear why MOAB,"Mumbai, India",IN,41.0,0.15000000000000002,Positive,Rest of the World
04-14-2017,TIAMACHE,0.0,"#MOAB Fell on Isis, media only cares that TRUMP wouldn't say that he gave the order. Nothing happens without #POTUS AUTHORISATION! WAKE UP!!", MOAB Fell on Isis media only cares that TRUMP wouldn t say that he gave the order Nothing happens without POTUS AUTHORISATION WAKE UP ,"Florida, USA",US,203.0,0.0,neutral,USA
04-14-2017,soulsomeness,2.0,"Let's play this cool game where you make up fun, cute names for things that devastate and kill people #MOAB",Let s play this cool game where you make up fun cute names for things that devastate and kill people MOAB,,US,4476.0,0.1875,Positive,USA
04-14-2017,casparsmeets,0.0,"Besides #MotherTheresa, #MotherEarth there is now #MOAB #MotherOfAllBombs #AmericanMarketeering gone mad",Besides MotherTheresa MotherEarth there is now MOAB MotherOfAllBombs AmericanMarketeering gone mad,Doha-Riyadh-Rotterdam-London,QA,529.0,-0.625,negative,Rest of the World
04-14-2017,jeffbwhitlock,0.0,"@juliettekayyem I say @POTUS needed cover for bad Syria strike killing 18 allies, accomplished w #MOAB claims he's… https://t.co/fC6p5scSA5", juliettekayyem I say POTUS needed cover for bad Syria strike killing 18 allies accomplished w MOAB claims he s https t co fC6p5scSA5,"Westwood, MA",US,259.0,-0.24999999999999992,negative,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 14:13 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 14 13 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,jimharris360,0.0,@markedwards1906 gotta love that bright orange look. The enrmy can really see it coming. #MOAB, markedwards1906 gotta love that bright orange look The enrmy can really see it coming MOAB,"Little Rock, AR",US,7903.0,0.46666666666666673,Positive,USA
04-14-2017,mcvasilic,0.0,How many #MOAB 'a will it take to deflect public scrutiny of the myriad of Trump/Russia ties? https://t.co/hbtP3mWIyY,How many MOAB a will it take to deflect public scrutiny of the myriad of Trump Russia ties https t co hbtP3mWIyY,,US,428.0,0.25,Positive,USA
04-14-2017,charleym1978,0.0,"we used a 14.6 Million dollar #Moab to kill 36 ISIS members, that it @realDonaldTrump that's half of your current staff. @MSNBC @CNN wtf?",we used a 14 6 Million dollar Moab to kill 36 ISIS members that it realDonaldTrump that s half of your current staff MSNBC CNN wtf ,"St. Louis, Mo",US,86.0,-0.2222222222222222,negative,USA
04-14-2017,Thor031967,0.0,@BillisKing Do u think Grif wants the #MOAB dropped on Vandy Stadium?, BillisKing Do u think Grif wants the MOAB dropped on Vandy Stadium ,"Harvest, AL",US,38.0,0.2,Positive,USA
04-14-2017,kalam2509,0.0,@guardian Just to educate the ignoramus of #USA that bombs kill people and they don't discriminate between innocent… https://t.co/Y01tHLXrAJ, guardian Just to educate the ignoramus of USA that bombs kill people and they don t discriminate between innocent https t co Y01tHLXrAJ,London,GB,591.0,0.5,Positive,Rest of the World
04-14-2017,mtbutler94,0.0,@marcorubio Thoughts on Trump's military action in Afghanistan and his use of the #MOAB? #DinnerWithMarco #Day196, marcorubio Thoughts on Trump s military action in Afghanistan and his use of the MOAB DinnerWithMarco Day196,"Williamsburg, VA",US,73.0,0.0,neutral,USA
04-14-2017,m4gw,1.0,Trump didn't start the war with North Korea but he's going to finish it. #MOAB,Trump didn t start the war with North Korea but he s going to finish it MOAB,"Hackensack, MN",US,710.0,0.0,neutral,USA
04-14-2017,m4gw,0.0,Trump didn't start the war with ISIS but he's going to finish it. #MOAB,Trump didn t start the war with ISIS but he s going to finish it MOAB,"Hackensack, MN",US,710.0,0.0,neutral,USA
04-14-2017,JeremyDDickey,0.0,"Sources close to the plate tell me @realDonaldTrump was eating ""the most beautiful chocolate cake"" when the #MOAB order was given.",Sources close to the plate tell me realDonaldTrump was eating the most beautiful chocolate cake when the MOAB order was given ,"Washington, D.C.",US,1727.0,0.675,Positive,USA
04-14-2017,Devbos,0.0,$314 million bomb that only killed 36 Isis members.... at this rate it'll only cost us $215 TRILLION to get them al… https://t.co/BNUtuDAWjL, 314 million bomb that only killed 36 Isis members at this rate it ll only cost us 215 TRILLION to get them al https t co BNUtuDAWjL,"Mobile, Alabama",US,495.0,-0.06666666666666667,negative,USA
04-14-2017,Ezristovall,0.0,$16 mil kills 36 - $444 k each- 10k fighters in Afghan = 227 MOAB = $4 billion or 30 mil  school lunches or 4k POTUS Mar-a-Lago trips #moab, 16 mil kills 36 444 k each 10k fighters in Afghan 227 MOAB 4 billion or 30 mil school lunches or 4k POTUS Mar a Lago trips moab,,US,94.0,0.0,neutral,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 13:58 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 13 58 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,trendinaliaVE,0.0,"⒍ Carora
⒎ Fitness
⒏ #Mbappé
⒐ #MOAB
⒑ William Saab

2017/4/14 07:28 VET #trndnl https://t.co/TZZWvFfY1p",⒍ Carora ⒎ Fitness ⒏ Mbappé ⒐ MOAB ⒑ William Saab 2017 4 14 07 28 VET trndnl https t co TZZWvFfY1p,Venezuela,VE,50448.0,0.0,neutral,Rest of the World
04-14-2017,danthaman82,0.0,When you think you blowin bae back out but it's mad weak IRL. #MOAB https://t.co/uxE48fOaaM,When you think you blowin bae back out but it s mad weak IRL MOAB https t co uxE48fOaaM,"Baltimore, MD",US,906.0,-0.3333333333333333,negative,USA
04-14-2017,ChrisStigall,20.0,"Up next...@SebGorka on #MOAB, #Syria, #NorthKorea, and... Easter candy? Listen: https://t.co/kNxqxlVLJW",Up next SebGorka on MOAB Syria NorthKorea and Easter candy Listen https t co kNxqxlVLJW,"Philadelphia, PA ",US,9639.0,0.0,neutral,USA
04-14-2017,Dabic_Vojislav,0.0,GO TRUMP! #MOAB #MAGA #Afganistan https://t.co/lmJ4jlHlG0,GO TRUMP MOAB MAGA Afganistan https t co lmJ4jlHlG0,"Belgrade, Republic of Serbia",RS,203.0,0.0,neutral,Rest of the World
04-14-2017,True_Thoughts,3.0,I don't know how Afghan officials can say 36 ISIS fighters were killed when #moab hit its mark. I would think nothing would be left to count,I don t know how Afghan officials can say 36 ISIS fighters were killed when moab hit its mark I would think nothing would be left to count,"☑️ Bradenton, Florida",US,1430.0,-0.1,negative,USA
04-14-2017,ToroLocoNC,0.0,We have enough #Moab to go around ... be patient itsonly day 85 https://t.co/q6tpRlj4CN,We have enough Moab to go around be patient itsonly day 85 https t co q6tpRlj4CN,"Chapel Hill, NC",US,3850.0,0.0,neutral,USA
04-14-2017,TzenaNicole,0.0,"300 for 36?
Those better have been some yuuuuuuuuugely important caves.
#MOAB",300 for 36 Those better have been some yuuuuuuuuugely important caves MOAB,,US,629.0,0.45,Positive,USA
04-14-2017,ACNewsman,0.0,At 5 on @TucsonNewsNow:  @acarrillonews tracking #Breakingnews on #MOAB strike.  @CynthiaKOLD has eye-opening info on @Tucson_Police fleet!,At 5 on TucsonNewsNow acarrillonews tracking Breakingnews on MOAB strike CynthiaKOLD has eye opening info on Tucson_Police fleet ,"Tucson, AZ",US,741.0,0.0,neutral,USA
04-14-2017,janetika1,37.0,"#morningjoe The Mother Of All Narcissists dropped the Mother Of All Bombs to create the Mother Of All Distractions?
#moab #TrumpColluded", morningjoe The Mother Of All Narcissists dropped the Mother Of All Bombs to create the Mother Of All Distractions moab TrumpColluded,,US,1698.0,0.0,neutral,USA
04-14-2017,NduhB,0.0,Every1 cheering trump for dropping #moab to Afghanistan but when #NorthKorea was testing their missile every1 was against it 😔😔,Every1 cheering trump for dropping moab to Afghanistan but when NorthKorea was testing their missile every1 was against it ,Heaven ,ZA,97.0,0.0,neutral,Rest of the World
04-14-2017,RumblingHoof,0.0,"To anyone still referring to the #MOAB as ""the mother of all bombs,"" please remember that most kids end up bigger than their mothers.",To anyone still referring to the MOAB as the mother of all bombs please remember that most kids end up bigger than their mothers ,Bristol UK,GB,1643.0,0.25,Positive,Rest of the World
04-14-2017,KarenWasylowski,0.0,@LouiseMensch Has everyone gone insane? Did congress ok the #moab to be dropped?, LouiseMensch Has everyone gone insane Did congress ok the moab to be dropped ,#theresistance #imwithher,US,6700.0,-0.25,negative,USA
04-14-2017,lesleyabravanel,13.0,Feeding the 36 ISIS members at Mar a Lago would have been a cheaper option. #Trumprussia #impeach #moab #afghanistan,Feeding the 36 ISIS members at Mar a Lago would have been a cheaper option Trumprussia impeach moab afghanistan,"Florida, USA",US,21027.0,0.0,neutral,USA
04-14-2017,JavedTurab,0.0,#Achin district elders confirm satisfaction with last night bombing and confirm no civilian casualties.  #moab, Achin district elders confirm satisfaction with last night bombing and confirm no civilian casualties moab,UK,IN,123.0,0.0,neutral,Rest of the World
04-14-2017,Tuniekc,1.0,Father Of All Fuckshit Drops #MOAB In General Vicinity Of 'ISIS' Or Something b/c He Likes To Hear Things Go “Bang!” https://t.co/RBMuXI4bIe,Father Of All Fuckshit Drops MOAB In General Vicinity Of ISIS Or Something b c He Likes To Hear Things Go Bang https t co RBMuXI4bIe,"Washington, DC",US,3884.0,0.05000000000000002,Positive,USA
04-14-2017,KamranBokhari,0.0,Without a grasp of the intelligence/military ground realities one cannot truly understand the political decisions with regards to war. #MOAB,Without a grasp of the intelligence military ground realities one cannot truly understand the political decisions with regards to war MOAB,"Washington, DC",US,4176.0,-0.05,negative,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 13:33 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 13 33 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,ToroLocoNC,0.0,We should drop another #moab on the same area as soon as the rescue and recovery operations begin,We should drop another moab on the same area as soon as the rescue and recovery operations begin,"Chapel Hill, NC",US,3850.0,0.0,neutral,USA
04-14-2017,dendog43,0.0,Good time to be on @foxandfriends they are about to show alleged new footage of the #MOAB in action thinning out vermin @Halama_Denise,Good time to be on foxandfriends they are about to show alleged new footage of the MOAB in action thinning out vermin Halama_Denise, South Australia,AU,1366.0,0.20909090909090908,Positive,Rest of the World
04-14-2017,sublime_monkey,0.0,#MOAB strike https://t.co/O6HZL9EORI, MOAB strike https t co O6HZL9EORI,"Capitol Hill, Washington",US,163.0,0.0,neutral,USA
04-14-2017,Ben_Wray1989,4.0,"It's time's like this you remember that you live an hour's drive from nuclear weapons, nukes that the US (Trump) holds the codes to #MOAB",It s time s like this you remember that you live an hour s drive from nuclear weapons nukes that the US Trump holds the codes to MOAB,Glasgow,GB,2619.0,0.13636363636363635,Positive,Rest of the World
04-14-2017,BlueDogPatriot,1.0,All my combat time in Afghanistan was spent in the Eastern Mountains/Pak Border. Any civ crying has no idea what that 💩hole is like #MOAB,All my combat time in Afghanistan was spent in the Eastern Mountains Pak Border Any civ crying has no idea what that hole is like MOAB,"Miami, FL",US,366.0,-0.15000000000000002,negative,USA
04-14-2017,_neppie_,0.0,It's equally plausible that Trump was unaware of #MOAB as Assad was of chemicals warfare.  Both are responsible.,It s equally plausible that Trump was unaware of MOAB as Assad was of chemicals warfare Both are responsible ,Savannah,US,167.0,0.2333333333333333,Positive,USA
04-14-2017,CarolVicic,0.0,@JakeTurx Did you know the #MOAB was developed while Obama was in office but the Muslim lover didn't want his frien… https://t.co/a5ZwiPxvlz, JakeTurx Did you know the MOAB was developed while Obama was in office but the Muslim lover didn t want his frien https t co a5ZwiPxvlz,,US,2181.0,0.1,Positive,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 13:18 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 13 18 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,vegasbob1975,1.0,We have world leaders playing who has the bigger dick or hands #MOAB #FOAB #TRUMP #PUTIN https://t.co/VBVlb4iBJ0,We have world leaders playing who has the bigger dick or hands MOAB FOAB TRUMP PUTIN https t co VBVlb4iBJ0,"Las Vegas, NV",US,2273.0,0.0,neutral,USA
04-14-2017,SaleemMehsud,0.0,Mother of all bombs #MOAB failed to achieve target in #Achin #Afghanistan : #ISIS-K sources https://t.co/XVzfxgzpbW,Mother of all bombs MOAB failed to achieve target in Achin Afghanistan ISIS K sources https t co XVzfxgzpbW,"Islamabad, Pakistan",PK,2058.0,-0.5,negative,Rest of the World
04-14-2017,HowardCamerik,0.0,"""Sometimes there's so much beauty in the world I feel like I can't take it, like my heart's going to cave in"" - Brian Williams on the #MOAB", Sometimes there s so much beauty in the world I feel like I can t take it like my heart s going to cave in Brian Williams on the MOAB,[Tweeting Jokes From The 954],US,602.0,0.2,Positive,USA
04-14-2017,KamranBokhari,1.0,What's the big deal about the use of the #MOAB? It's only logical to deploy a weapon that can neutralize an enemy in a fortified location.,What s the big deal about the use of the MOAB It s only logical to deploy a weapon that can neutralize an enemy in a fortified location ,"Washington, DC",US,4176.0,0.08333333333333333,Positive,USA
04-14-2017,ustatruck,0.0,"@tonyposnanski @MonicaLewinsky Truly 'America First:'
Dearbornistan should feel lucky #MOAB didn't fall on them!!", tonyposnanski MonicaLewinsky Truly America First Dearbornistan should feel lucky MOAB didn t fall on them ,Who Wans'ta Know?,US,855.0,0.29166666666666663,Positive,USA
04-14-2017,MilzAhead,1.0,"#MOAB...the ""Mother Of All Bombs"" cost $ 16,000,000.00 per unit and 36 ISIS rebels were killed that's $ 444,444.44 per death #Trumponomics", MOAB the Mother Of All Bombs cost 16 000 000 00 per unit and 36 ISIS rebels were killed that s 444 444 44 per death Trumponomics,"Financial District, Manhattan",US,112.0,-0.2,negative,USA
04-14-2017,Ben_Wray1989,0.0,"Look at the nick of this. Trump total narcissist, feed his ego &amp; he'll be galvanised. Now he could do anything #MOAB https://t.co/DVfcUnrTcT",Look at the nick of this Trump total narcissist feed his ego amp he ll be galvanised Now he could do anything MOAB https t co DVfcUnrTcT,Glasgow,GB,2619.0,0.0,neutral,Rest of the World
04-14-2017,mjsloan84,0.0,"No civies were killed, and 36 ISIS members were. 💪💯💣 #MOAB",No civies were killed and 36 ISIS members were MOAB,"Ashland, OH",US,764.0,-0.2,negative,USA
04-14-2017,CedJackson,0.0,"If things come in threes then? 1. #Syrianairbase  2. #moab 3. ???  I hope not, and hope we go into a more peaceful mode #USA",If things come in threes then 1 Syrianairbase 2 moab 3 I hope not and hope we go into a more peaceful mode USA,"San Diego, CA",US,64545.0,0.375,Positive,USA
04-14-2017,BishopOnAir,3.0,"We'll talk #HeroOfTheWeek, #MOAB, #Blockchain &amp; more! Listen now: https://t.co/WbltEd64Kd @ News/Talk 94.7 &amp;… https://t.co/IbmqM4Nx2w",We ll talk HeroOfTheWeek MOAB Blockchain amp more Listen now https t co WbltEd64Kd News Talk 94 7 amp https t co IbmqM4Nx2w,Springfield Illinois USA,US,1422.0,0.5,Positive,USA
04-14-2017,LindaRuckle,0.0,"Mission ACCOMPLISHED! #MOAB
NO innocent casualties.
#GodBlesdOurTroops We Salute You ALL!🙏
#MAGA #IStandWithTrump 🇺🇸
https://t.co/WGO8ojUM7Z",Mission ACCOMPLISHED MOAB NO innocent casualties GodBlesdOurTroops We Salute You ALL MAGA IStandWithTrump https t co WGO8ojUM7Z,"Texas, USA",US,497.0,-0.024999999999999994,negative,USA
04-14-2017,cleiton1976,0.0,@CNN It could be more!!! #MOAB #ISIS, CNN It could be more MOAB ISIS,caucaia - ceara ,BR,106.0,0.5,Positive,Rest of the World
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 12:53 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 12 53 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,ChampagneKitty,2.0,@MattRayTalk Appreciate the live interview w/ Lt. Gen Rick Lynch on his thoughts on the #MOAB action., MattRayTalk Appreciate the live interview w Lt Gen Rick Lynch on his thoughts on the MOAB action ,"Concord, CA",US,231.0,0.11818181818181818,Positive,USA
04-14-2017,anirus,0.0,#MOAB My hunch is Trump now would bomb N Korea with GMOAB ie Grand Mother Of All Bombs. China Pak beware Trump is on his way Enough of fear, MOAB My hunch is Trump now would bomb N Korea with GMOAB ie Grand Mother Of All Bombs China Pak beware Trump is on his way Enough of fear, India,IN,179.0,0.25,Positive,Rest of the World
04-14-2017,1sitbooboosit,0.0,"@foxandfriends @Elizabeth Warren , hmm u think as many died as in 9/11? Or count our service men&amp; women we lost fighting Isis ! #moab 👍🇱🇷", foxandfriends Elizabeth Warren hmm u think as many died as in 9 11 Or count our service men amp women we lost fighting Isis moab ,"Phoenix,Az",US,140.0,0.5,Positive,USA
04-14-2017,JavedTurab,0.0,"Sanctuaries of #terrorists should be eliminated across #Pakistan, if #US is really serious. #moab in Afghanistan is not the answer.",Sanctuaries of terrorists should be eliminated across Pakistan if US is really serious moab in Afghanistan is not the answer ,UK,IN,123.0,-0.3333333333333333,negative,Rest of the World
04-14-2017,meifongwriter,3.0,Can we PLEASE stop saying 'mother of all bombs'? This is not a video game. #moab #LIVES,Can we PLEASE stop saying mother of all bombs This is not a video game moab LIVES,greater Washington DC,US,3585.0,-0.4,negative,USA
04-14-2017,OScolai_a,0.0,"@clairenichan @christinalamb Nope. Wasn't wondering, knew it wouldn't. But I will take your recommendation, as alwa… https://t.co/tOf6n5vbiM", clairenichan christinalamb Nope Wasn t wondering knew it wouldn t But I will take your recommendation as alwa https t co tOf6n5vbiM,,IE,158.0,0.0,neutral,Rest of the World
04-14-2017,joshuaevans,0.0,"But, but, this doesn't fit the narrative!!! #MOAB https://t.co/7rJCvDt9ot",But but this doesn t fit the narrative MOAB https t co 7rJCvDt9ot,,US,170.0,0.4,Positive,USA
04-14-2017,damonigl,0.0,"#TheKid #Griffey #JrHOF #Moab 
#GoMariners #WhereIRoot
Griffey statue unveiled by Mariners: 'Nailed it' https://t.co/xPrpWAeQs0", TheKid Griffey JrHOF Moab GoMariners WhereIRoot Griffey statue unveiled by Mariners Nailed it https t co xPrpWAeQs0,"Washington, USA",US,711.0,0.0,neutral,USA
04-14-2017,jchaltiwanger,15.0,"The #MOAB reportedly killed 36 ISIS militants. The bomb cost $16 million. This suggests the US govt values ISIS militants at $444,444 each.",The MOAB reportedly killed 36 ISIS militants The bomb cost 16 million This suggests the US govt values ISIS militants at 444 444 each ,New York City ,US,11283.0,-0.2,negative,USA
04-14-2017,trendinaliaCH,0.0,"⒈ #BahrainGP
⒉ #Karfreitag
⒊ Easter
⒋ #EVZSCB
⒌ #MOAB

2017/4/14 12:38 CEST #trndnl https://t.co/WHwtAM2j31",⒈ BahrainGP ⒉ Karfreitag ⒊ Easter ⒋ EVZSCB ⒌ MOAB 2017 4 14 12 38 CEST trndnl https t co WHwtAM2j31,Suiza,CH,372.0,0.0,neutral,Rest of the World
04-14-2017,Rome2025,0.0,#MOAB notice how this phone has the same name as a city in the Middle East Moab, MOAB notice how this phone has the same name as a city in the Middle East Moab,rlpalominos2002@YouTube.com,US,11.0,0.0,neutral,USA
04-14-2017,CarloScagnelli,0.0,"The #MOAB dropped on Afghanistan yesterday killed 36 ISIS militants.

36.",The MOAB dropped on Afghanistan yesterday killed 36 ISIS militants 36 ,"Bronx, NY",US,219.0,-0.2,negative,USA
04-14-2017,DavidMHLambert,0.0,#Moab I thought they were talking about a place in Utah?   What's up with that? https://t.co/AVM4i6gqNI, Moab I thought they were talking about a place in Utah What s up with that https t co AVM4i6gqNI,"Danvers, MA",US,451.0,0.0,neutral,USA
04-14-2017,AliKhan9107,0.0,"Starting from dropping bombs in #Afghanistan &amp; defaming Muslims in US,this is Trump's America &amp; anything is possible here #MOAB #NorthKorea",Starting from dropping bombs in Afghanistan amp defaming Muslims in US this is Trump s America amp anything is possible here MOAB NorthKorea,"Karachi, Pakistan",PK,108.0,0.0,neutral,Rest of the World
